id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,country,language,director,votes,reviews_from_critics,popularity,genre_1,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0039737,3.4730086,9.607053,20.675163,-2.8842075,10.521005,3.6912804,USA,English,Raoul Walsh,6.7,41.0,1.552655,Drama,tt0041253,tt0043469,tt0040720,,,
tt0462465,6.145659,11.8383465,18.899601,0.011550916,7.967687,1.0162911,"USA, Germany, France","English, Norse, Old, Latin",Howard McCain,6.15,117.0,14.611182,Action,tt0120657,tt0253556,,,,
tt0101529,2.522392,13.381469,20.473314,-1.2946774,10.056618,1.9049535,"Mexico, Spain, USA, UK","Spanish, Latin",Nicolás Echevarría,6.9,6.0,1.348021,Adventure,,,,,,
tt0087144,4.4688635,14.133052,17.66957,-0.8973437,10.1172085,3.4603307,"France, Liechtenstein, Switzerland",French,Richard Dembo,6.35,8.0,0.7623479999999999,Drama,tt0046998,,,,,
tt0081677,5.0283294,12.25228,19.408499,-1.2213227,8.971108,0.92181176,"Italy, USA","English, Italian",Enzo G. Castellari,5.15,44.0,1.74774,Horror,tt0074845,,,,,
tt0064451,2.0838368,14.300364,22.226547,-3.1271522,8.733566,3.488794,"Taiwan, Hong Kong",Mandarin,King Hu,7.65,59.0,2.056312,Action,,,,,,
tt0349079,1.9397687,11.017812,19.79694,-4.757629,11.202031,4.1676226,"Israel, France","Hebrew, English",Amos Gitai,6.0,16.0,0.172669,Comedy,tt0115751,,,,,
tt0111361,4.158901,12.15384,19.633806,-0.63994116,9.065349,1.4762022,USA,English,Stewart Raffill,4.65,42.0,0.619015,Comedy,tt0393956,tt0084408,,,,
tt0039871,1.4116484,13.636057,17.63755,-1.1498688,8.007557,3.438615,Japan,Japanese,Akira Kurosawa,7.15,30.0,1.111592,Drama,tt0042958,tt0041699,,,,
tt0422370,3.3617775,13.402506,20.720655,-3.525498,12.446608,2.460764,Japan,Japanese,Hiroki Yamaguchi,5.6,25.0,0.988355,Horror,tt0378428,,,,,
tt0120716,5.1556416,14.085409,17.299824,-0.9749522,8.3883505,2.611014,"France, Hungary, USA",English,Peter Kassovitz,6.35,49.0,9.217935,Drama,tt0182789,,,,,
tt0284478,3.7483432,11.803844,20.380901,-4.034827,12.704785,1.9703597,USA,"English, Japanese, Mandarin",Eric Byler,6.15,30.0,0.193088,Drama,,,,,,
tt0030824,5.449531,10.591503,18.223967,-4.9012785,10.828251,1.9108436,USA,English,"John G. Blystone, Hal Roach",6.4,9.0,1.185614,Comedy,,,,,,
tt0078780,4.6661415,11.193187,19.03697,-1.2913917,9.113119,1.0824085,USA,English,Steven Lisberger,6.199999999999999,6.0,1.16106,Animation,,,,,,
tt0064160,3.3872128,10.455826,20.470194,-1.3387879,11.396075,2.9944339,USA,English,Russ Meyer,6.3,15.0,1.164316,Action,tt0073768,,,,,
tt0070928,4.0889435,10.215742,19.69068,-1.3445204,10.642252,3.168351,USA,English,Robert Scheerer,5.5,11.0,0.527295,Comedy,tt0065566,,,,,
tt0094288,3.5172236,13.939092,20.470108,-3.226748,11.148512,2.4891315,USA,English,Melvin Frank,4.4,4.0,0.927452,Comedy,tt0091051,,,,,
tt0203940,2.9997346,12.424012,19.398048,0.5502865,8.749026,0.84599215,"Israel, USA",English,Gary Jones,4.15,28.0,1.831412,Horror,,,,,,
tt0359564,3.6529436,13.096887,17.442091,-2.674489,-1.4894651,13.117083,Finland,Finnish,"Tommi Lepola, Tero Molin",3.6,1.0,0.203204,Action,,,,,,
tt0076661,1.9761605,14.852263,21.207722,-2.7138832,8.630141,3.6616366,Hong Kong,"Cantonese, Mandarin",Chi-Hwa Chen,5.1,3.0,0.459802,Action,tt0075439,tt0079484,,,,
tt0041555,4.092785,11.803576,22.771147,-2.3061824,11.875339,0.14116724,USA,"English, Italian",Nicholas Ray,6.449999999999999,22.0,1.19379,Crime,tt0037611,tt0082220,tt0039926,,,
tt0102855,4.1078424,12.078023,19.21715,-0.9744822,11.047133,2.6772919,"Germany, France, Canada, Italy, Argentina, UK, South Africa","English, Spanish",Werner Herzog,6.85,6.0,0.736081,Drama,,,,,,
tt0395424,2.8702915,13.474746,17.918972,-1.6087621,10.819114,4.3609743,"Canada, USA","Afrikaans, Mandarin, Xhosa, French, English",Thom Fitzgerald,3.15,37.0,0.5879979999999999,Drama,tt0763840,,,,,
tt0117131,0.80988115,11.933542,17.578798,-4.167474,10.624923,4.8433995,Spain,Spanish,"Alfonso Albacete, Miguel Bardem",4.9,5.0,0.217406,Comedy,,,,,,
tt0092214,3.9190526,10.979109,19.213966,-2.672861,12.088271,2.9643958,USA,English,Michael Ritchie,6.1,17.0,5.033047,Comedy,tt0080094,tt0101745,,,,
tt0496350,5.9667497,10.518495,20.466856,-4.492152,12.232659,2.541583,Canada,English,Jordan Barker,4.9,28.0,2.827337,Horror,tt0897347,tt0119791,,,,
tt0027684,2.7949593,9.498738,18.597767,-3.5066814,11.32571,4.2622604,USA,English,Henry Hathaway,5.65,5.0,0.476393,Comedy,tt0032828,tt0024548,,,,
tt0025590,3.716435,10.744124,20.777401,-1.0835327,10.893384,1.6169258,USA,English,William Beaudine,6.0,8.0,0.367549,Comedy,tt0032152,tt0032828,,,,
tt0027395,1.8563952,10.816972,18.81637,-5.317322,12.941246,3.192288,USA,English,Leigh Jason,4.9,6.0,0.26938,Comedy,tt0026073,,,,,
tt0425326,2.607044,12.251487,18.539726,-0.86362636,10.041822,2.2495701,USA,"English, Hindi",John Jeffcoat,6.65,61.0,8.735319,Comedy,,,,,,
tt0114465,4.6335554,12.092342,20.149387,-5.0077753,12.191005,3.0905354,Canada,"English, Mandarin",David Mitchell,4.3,6.0,1.829375,Comedy,tt0102940,tt0106315,,,,
tt0283897,2.8630042,11.378563,19.27811,-1.0873193,11.502339,1.3331082,"USA, Argentina","English, Spanish, German",Robert Duvall,5.55,40.0,1.21683,Crime,tt0118632,,,,,
tt0181530,4.625996,14.369916,17.917162,-1.6574329,8.612026,2.7907112,"Russia, Ukraine, Bulgaria, France, Spain","French, Russian",Régis Wargnier,7.45,48.0,1.080972,Adventure,tt0104507,,,,,
tt0363282,1.392917,11.451284,18.545494,-4.3024435,12.616526,2.5030708,USA,English,Dennie Gordon,5.3,70.0,5.659198,Comedy,tt0361467,,,,,
tt0026656,2.3715584,10.829318,19.787384,-4.006769,13.4205065,1.8828635,USA,English,Elliott Nugent,3.2,1.0,0.003387,Comedy,,,,,,
tt0475783,1.3956169,14.440693,17.74836,-1.5907075,8.572818,3.6752138,South Korea,"Korean, English",Kwang-Hyun Park,7.7,21.0,4.222195,Comedy,,,,,,
tt0274155,2.1586514,12.684948,19.5484,-5.0672665,-7.9896555,2.43063,France,"French, Japanese, Mandarin",Étienne Chatiliez,6.1,26.0,3.36053,Comedy,tt0096386,,,,,
tt0080945,2.8012128,13.680185,18.84488,-4.1892633,13.019554,2.4884505,"UK, USA",English,James Ivory,6.9,2.0,0.480404,Drama,tt0086992,tt0069226,tt0098347,tt0120835,,
tt0443456,1.6008658,11.349264,20.848965,-2.9424286,12.793865,1.8005544,"UK, USA","English, Serbo-Croatian",Anthony Minghella,6.4,112.0,4.217411,Crime,tt0107613,,,,,
tt0162348,2.1229641,11.786684,18.622345,-5.0118346,11.88131,3.4310641,USA,English,Kevin Jordan,7.35,22.0,0.071495,Comedy,tt0363780,,,,,
tt0780567,4.455945,12.759373,21.00744,-4.1101837,12.875299,1.7623564,"USA, Germany",English,Karey Kirkpatrick,5.65,98.0,6.308773,Comedy,tt0317303,tt0240462,tt0338094,,,
tt0356159,0.19998698,11.060022,20.680296,-2.4612412,10.900625,0.12352626,USA,English,Paul Etheredge,4.65,66.0,1.300187,Horror,,,,,,
tt0901488,2.2207727,10.668736,22.021778,-1.1489853,8.879881,3.5464473,Hong Kong,"Cantonese, English",Nai-Hoi Yau,6.5,29.0,1.225718,Action,tt0168043,tt0414931,,,,
tt0365183,1.6454052,11.431014,18.315891,-3.6171372,10.248011,4.090366,"Canada, France",English,Scott Smith,6.45,11.0,0.686426,Drama,,,,,,
tt0016039,5.0205016,12.113286,17.351933,-2.945302,10.0252,3.9654813,USA,English,Harry O. Hoyt,6.8,64.0,2.968503,Adventure,tt0014945,,,,,
tt0100685,4.2840285,10.60245,21.928326,-1.0675062,12.571913,3.050988,"UK, USA",English,Phil Joanou,6.85,50.0,9.411171,Action,tt0085210,tt0120399,,,,
tt0040092,2.308696,9.478648,21.77427,-3.5790174,10.101462,4.8839684,Italy,Italian,Roberto Rossellini,7.15,12.0,0.341956,Drama,tt0042477,,,,,
tt0033368,5.709056,12.82338,18.577253,-4.92756,12.052207,3.0153172,USA,English,Richard Thorpe,2.95,,0.136618,Comedy,tt0049964,,,,,
tt0102741,0.17970105,10.99262,20.15042,-5.4139967,12.6354885,3.8376818,USA,English,Steve Rash,5.75,7.0,6.24172,Comedy,tt0107613,tt0090886,tt0091653,,,
tt0018528,3.5684104,9.155047,21.057886,-3.8353798,12.656854,3.6424317,USA,English,Tod Browning,7.699999999999999,53.0,1.4816200000000002,Drama,tt0018839,,,,,
tt0031831,3.8438854,11.10525,19.759628,0.062635876,8.735874,1.509083,UK,English,"Tim Whelan, Arthur B. Woods",5.85,18.0,0.4414869999999999,Comedy,tt0041487,,,,,
tt0312297,-0.26638362,10.848872,21.738281,-4.362336,11.938285,0.8232726,USA,"English, Spanish",Michael O. Gallant,4.05,4.0,0.659927,Comedy,,,,,,
tt0062037,4.2532897,12.259297,19.125004,-1.8865527,9.077862,0.9575642,UK,English,Terence Fisher,5.550000000000001,41.0,1.650251,Horror,tt0052811,,,,,
tt0300957,2.5837164,13.147571,18.620928,-5.4042444,12.032752,3.9498332,Greece,Greek,Stavros Tsiolis,7.0,2.0,0.261612,Comedy,tt0245910,,,,,
tt0855975,1.6462208,12.993398,19.864523,-4.8171444,10.055717,2.7540035,Denmark,"Danish, English, Czech",Ole Christian Madsen,6.7,10.0,2.466901,Drama,,,,,,
tt0839880,5.9148507,10.300959,20.617258,-3.0800228,12.308561,1.0660949,USA,English,George Bessudo,4.15,27.0,1.104265,Horror,tt0922642,,,,,
tt0317887,1.7009267,12.512502,19.122986,-4.2453218,11.0805,3.8909032,"Brazil, France",Portuguese,Karim Aïnouz,6.35,37.0,0.621761,Biography,tt0291003,,,,,
tt0064106,2.5675347,13.40066,20.833956,-1.5321919,11.323544,-0.1742463,"France, Italy",French,Claude Chabrol,7.25,48.0,2.183945,Drama,,,,,,
tt0303758,2.1383145,10.644017,18.500114,-4.4063673,11.40865,-0.01040908,USA,English,Mark L. Lester,4.05,4.0,0.903007,Action,,,,,,
tt0062078,3.76061,11.127987,19.536783,0.14276493,8.816436,1.5180103,Italy,Italian,Alberto De Martino,4.3,21.0,0.5871770000000001,Action,,,,,,
tt0020836,5.174746,9.689323,20.947428,-2.7429886,10.890253,4.1436596,USA,English,Archie Mayo,5.6,14.0,0.494331,Crime,tt0021079,tt0022236,,,,
tt0093818,2.9553611,12.959165,20.092089,-3.6493351,10.504518,4.430676,USA,"English, Spanish, Italian",Woody Allen,7.25,64.0,8.782912,Comedy,tt0089853,tt0109348,tt0093940,,,
tt0367602,1.928108,14.808313,19.404697,-2.2073772,9.138594,3.544693,"China, Hong Kong","Mandarin, Cantonese",Chia-Liang Liu,6.1,13.0,0.924708,Action,,,,,,
tt0116147,3.1651552,14.045759,20.379595,-1.673262,10.208949,2.399045,USA,English,Steve Wang,6.699999999999999,53.0,5.408618,Action,,,,,,
tt0382365,3.2946866,11.823827,18.033484,-4.5614142,11.108387,3.058107,"Netherlands, Belgium, UK","Dutch, French, Arabic",Tim Oliehoek,6.2,8.0,1.148274,Action,,,,,,
tt0208988,3.480432,13.526683,21.660955,-2.1359339,10.2727995,2.117264,USA,English,Stephen Kay,5.0,105.0,6.047757,Action,tt0111255,,,,,
tt0027189,1.8185322,10.891349,18.980425,-5.1708274,12.119625,3.5742662,USA,"English, Polish",King Vidor,7.05,13.0,0.567427,Drama,tt0042428,tt0040321,,,,
tt0017075,4.285156,9.779073,22.326607,-2.6617916,11.521362,0.36924002,UK,None,Alfred Hitchcock,7.25,87.0,9.299853,Crime,tt0017843,,,,,
tt0108187,4.0782433,10.385863,19.294476,-1.7521989,9.7069845,2.0531693,"Italy, USA","English, Italian",Blake Edwards,3.85,23.0,3.372523,Comedy,tt0085384,tt0084814,,,,
tt0062776,3.4777281,11.781094,17.622194,-3.8736413,12.694536,2.5555568,"Italy, France, USA","English, Welsh",Christian Marquand,5.3,43.0,4.6404190000000005,Adventure,tt0064728,tt0098165,,,,
tt0760329,5.995623,10.781546,19.36965,-1.276084,9.039574,1.140028,"New Zealand, UK, Australia",English,Jay Russell,6.35,102.0,5.083211,Adventure,tt0457419,tt0396752,tt0494238,tt0970411,,
tt0026249,4.50205,11.330158,18.197828,-2.1195972,10.184936,2.5862129,USA,English,Cecil B. DeMille,4.8,13.0,0.456739,Adventure,tt0029442,,,,,
tt0478303,5.8124027,10.334752,21.057137,-2.0356848,10.55307,2.0318537,"USA, Japan",English,"Sean S. Cunningham, Joe Dante",4.800000000000001,34.0,0.7491359999999999,Horror,tt0092240,,,,,
tt0115012,4.6652813,10.56997,18.480396,-2.2633157,9.114981,3.631876,"France, China",Mandarin,Yimou Zhang,6.8,36.0,1.100915,Crime,,,,,,
tt0120888,2.5545697,10.750699,19.508831,-5.8281736,12.144159,3.9458601,USA,English,Frank Coraci,6.65,102.0,8.884035,Comedy,tt0120484,tt0116483,tt0389860,tt0305224,,
tt0317950,3.5268674,11.522695,19.465778,-4.5006647,13.312279,2.232146,USA,English,Alan Hruska,2.65,1.0,0.349913,Comedy,,,,,,
tt0036929,4.751266,10.018678,17.56107,-0.77126014,8.229525,2.7350063,UK,English,"Lance Comfort, Mutz Greenbaum",6.25,5.0,0.955925,Thriller,,,,,,
tt0088885,5.215986,11.395881,19.817114,-1.7678237,10.850709,2.736394,"Canada, USA",English,Arna Selznick,5.550000000000001,12.0,2.849672,Animation,,,,,,
tt0068231,1.3505977,10.779149,19.940409,-3.348861,12.262128,0.06407673,USA,English,William Girdler,2.1,17.0,0.000347,Horror,tt0077904,tt0025037,,,,
tt0102469,5.107139,10.429751,22.63275,-2.5653565,10.825011,1.2587749,USA,English,Alan Rudolph,5.5,33.0,5.133778,Mystery,tt0101523,,,,,
tt0036367,1.4721031,10.328616,17.937284,-1.2124851,8.391236,2.791327,USA,English,Mark Sandrich,6.6,11.0,0.773279,Drama,tt0023973,,,,,
tt0100586,5.8725758,12.366127,19.307775,0.7607562,7.8816624,0.55871016,USA,English,J.S. Cardone,4.800000000000001,26.0,1.179286,Horror,,,,,,
tt0075902,4.575337,14.040654,18.360077,-3.0934923,10.306307,4.5855136,Poland,Polish,Andrzej Wajda,6.8,16.0,2.78344,Drama,,,,,,
tt0845448,3.1827745,12.0778885,20.835482,-1.3035066,11.844088,4.9095616,India,Hindi,Indra Kumar,6.699999999999999,6.0,1.342057,Action,,,,,,
tt0487273,2.6689928,10.901652,19.031538,-3.9744303,12.942367,3.7102196,France,"French, English",André Téchiné,6.85,50.0,1.2939379999999998,Drama,,,,,,
tt0357283,3.0068386,15.397006,18.409666,-3.509844,12.090638,4.7708697,"Pakistan, France, Germany","Punjabi, Urdu",Sabiha Sumar,7.3,33.0,0.146994,Drama,tt0104321,,,,,
tt0465602,4.5204997,10.110529,21.555023,-3.4509432,11.775462,1.0130142,USA,"English, Italian",Michael Davis,6.5,217.0,7.259086,Action,tt0144117,tt0963178,,,,
tt0074845,3.8412263,12.948696,19.260975,-1.413814,9.052121,1.103848,USA,English,William Grefé,4.4,24.0,0.00022,Action,tt0081677,,,,,
tt0293007,1.7184997,12.950844,19.578878,-0.15722705,10.478271,2.5086448,"Brazil, Argentina, Italy",Portuguese,Hector Babenco,7.35,65.0,4.345806,Drama,,,,,,
tt0363303,4.3199005,12.7622175,20.187912,-4.0671067,11.935029,4.74278,"Iran, France",Dari,Samira Makhmalbaf,6.699999999999999,39.0,0.336821,Drama,tt0246266,,,,,
tt0841044,2.2926617,10.662299,19.45488,-4.977642,12.755099,3.2836773,"France, Germany","English, French",Julie Delpy,6.55,149.0,6.653254,Comedy,,,,,,
tt0370986,2.2925088,12.487133,20.09528,-2.3472557,12.797052,0.5934735,"USA, Netherlands",English,Gregg Araki,7.5,148.0,7.103951,Drama,tt0112887,tt0119809,tt0127296,,,
tt0277663,5.0662394,10.571191,21.098797,-4.476993,13.373634,1.510149,South Africa,English,David Lister,5.2,3.0,0.650763,Comedy,,,,,,
tt0030265,4.4113812,11.019566,18.509748,-5.2604084,9.796235,3.0001955,USA,English,Frank Lloyd,7.05,7.0,0.142013,Adventure,tt0030418,tt0029442,tt0044533,,,
tt0035679,5.5082026,10.434599,20.811731,-1.8822623,10.530269,-0.50950193,USA,English,Sam Newfield,5.449999999999999,14.0,0.4348399999999999,Mystery,tt0033787,tt0023583,tt0052602,,,
tt0083885,3.4393244,9.98563,22.483496,-1.4639001,10.50208,2.3342538,USA,English,Alan Rudolph,6.35,16.0,0.8422370000000001,Drama,,,,,,
tt0372478,1.6083688,11.219946,18.022713,-3.0195835,-7.989656,2.4306335,Russia,Russian,Aleksey Uchitel,6.85,7.0,0.653556,Drama,,,,,,
tt0079596,2.5343828,10.729747,20.421675,-4.5130215,13.558312,1.2236683,Australia,English,Gillian Armstrong,6.25,27.0,0.773123,Biography,tt0077318,tt0076725,tt0073540,,,
tt0108174,3.2648308,11.558477,22.570581,-2.4792917,12.724441,3.6970255,USA,"English, Russian",Thomas Schlamme,6.25,45.0,8.051914,Comedy,tt0103241,tt0105793,tt0104952,,,
tt0044202,4.459959,12.178723,20.44511,-2.8885815,11.544119,1.3088374,USA,English,"Leo C. Popkin, Russell Rouse",7.25,19.0,1.305958,Drama,,,,,,
tt0067656,3.2801802,12.047187,21.725035,-2.2287164,12.550217,0.90736586,Italy,"Italian, English",Mario Bava,6.5,104.0,4.725878,Horror,,,,,,
tt0113617,2.0599415,10.6902075,19.286531,-0.16993746,9.780858,0.6659503,"USA, Mexico, Canada",English,Tab Murphy,7.1,16.0,3.205275,Adventure,,,,,,
tt0022958,3.0494983,10.256227,19.466955,-3.3566442,12.264013,1.451037,USA,"English, Russian",Edmund Goulding,6.95,88.0,11.118844,Drama,tt0039416,,,,,
tt0083097,4.2801843,10.149497,20.23342,-3.110757,10.953059,0.2607291,USA,"English, Arabic",Charles B. Griffith,5.15,14.0,0.053047,Action,,,,,,
tt0107254,4.651123,11.583972,22.32412,-1.8818749,10.03777,2.0106478,USA,English,Adam Marcus,4.2,141.0,9.223325,Fantasy,tt0087298,tt0758746,,,,
tt0079484,1.9743402,14.867512,16.297537,-3.293595,11.824568,0.24075432,"Hong Kong, Taiwan","Cantonese, Mandarin, English",Wei Lo,6.45,12.0,2.021844,Action,tt0075439,,,,,
tt0016654,0.7313765,12.687464,20.968758,-2.9415884,9.417889,1.6978532,USA,English,Albert Parker,7.0,26.0,1.570282,Adventure,tt0017416,,,,,
tt0042702,2.6806479,10.810476,17.232872,-2.690475,10.144622,3.982779,USA,English,John Sturges,5.9,6.0,0.171711,Biography,tt0045737,,,,,
tt0050681,3.1448941,10.593043,17.089165,-3.1464596,12.444259,2.5016537,USA,"English, American Sign Language, Chinese",Joseph Pevney,6.7,37.0,2.108187,Biography,,,,,,
tt0293116,1.8101918,11.908381,19.236153,-4.209342,11.78778,1.7630113,"France, UK",French,Danièle Thompson,5.9,53.0,3.490296,Comedy,,,,,,
tt0215135,5.189217,10.949112,19.95424,-0.5001384,10.1567335,1.4349024,USA,English,William Wesley,4.65,24.0,1.141172,Action,tt0093036,,,,,
tt0081541,2.8368282,11.650074,17.976225,-4.7521014,12.535676,1.9410949,France,French,Claude Zidi,6.55,5.0,3.736959,Comedy,,,,,,
tt0049516,6.069673,11.505421,19.578463,-0.5228811,9.48062,0.08222257,USA,English,Virgil W. Vogel,4.7,52.0,0.8833059999999999,Adventure,tt0049370,tt0050622,tt0050545,,,
tt0386651,2.190151,14.38444,17.767387,-1.958034,9.605139,2.7156336,"China, Hong Kong","Mandarin, Tibetan",Chuan Lu,7.199999999999999,68.0,1.811939,Action,,,,,,
tt0097100,6.15742,11.729026,18.494604,-3.3653173,12.516518,2.072186,"USA, UK",English,Philippe Mora,5.3,26.0,2.6283060000000003,Biography,,,,,,
tt0178988,5.8328166,12.95872,18.342863,-3.2888205,10.697627,2.1193907,"France, USA",English,Marc Levin,5.05,11.0,1.483082,Drama,tt0187512,,,,,
tt0114266,1.6476122,11.461029,19.017828,-4.1458797,10.346116,5.2035017,France,French,Éric Rohmer,6.95,24.0,0.227128,Comedy,tt0080728,,,,,
tt0039926,4.0319195,9.223659,21.346636,-4.9660025,12.231033,3.5450015,USA,English,Peter Godfrey,6.45,24.0,1.408342,Crime,tt0037611,,,,,
tt0112302,4.63721,10.636201,21.611732,-1.9594512,12.07738,3.453168,USA,English,Peter Hewitt,5.45,14.0,2.561161,Adventure,tt0113755,,,,,
tt0377744,3.2776601,11.766278,20.448952,-1.2111336,9.890328,1.7341467,"USA, Mexico, Spain","English, Spanish",Sergio Arau,4.85,22.0,1.50758,Comedy,tt0091400,,,,,
tt0106598,6.1658077,11.68612,19.372252,0.47031403,10.208129,3.682954,USA,English,Steve Barron,5.05,40.0,10.722729,Comedy,tt0120484,tt0120888,,,,
tt0206608,1.6408468,11.345503,17.915184,-4.7705936,12.195564,2.4943395,"Germany, Poland",German,Jan Schütte,5.6,25.0,0.042859,Biography,,,,,,
tt0414713,4.1776953,13.863963,17.715544,-3.2566798,10.409258,5.049432,"India, USA","Bengali, English, Hindi, Punjabi",Shonali Bose,7.0,24.0,0.80794,Drama,,,,,,
tt0018451,5.0841937,14.038405,18.77282,-2.6486847,10.5397625,4.5903463,USA,English,"Ernst Lubitsch, John M. Stahl",7.0,11.0,0.472314,Drama,,,,,,
tt0275468,3.6714964,11.203144,18.039755,-4.4308777,10.027457,2.2560642,"UK, USA",English,Stephen Norrington,5.45,13.0,0.6897949999999999,Drama,,,,,,
tt0051507,4.6642733,12.25927,19.709213,-0.6814363,9.576429,0.38191262,USA,"English, Italian",Edward L. Cahn,5.15,37.0,0.259001,Adventure,tt0049169,,,,,
tt0097889,4.033536,12.866237,20.117928,0.33088127,11.443968,3.1244323,USA,English,Steve De Jarnatt,7.1,86.0,10.018693,Action,,,,,,
tt0070511,2.3247845,11.522954,21.157303,-1.7954453,11.631796,0.12840544,"France, USA","English, Spanish",Franklin J. Schaffner,7.9,74.0,15.698432999999998,Biography,tt0062765,tt0068638,tt0074119,,,
tt0367089,3.2536545,10.570959,19.660185,-4.2464223,10.255672,4.210173,USA,English,Noah Baumbach,7.1,133.0,10.952762,Comedy,tt0119291,,,,,
tt0066195,0.61140025,10.778607,21.023245,-4.644311,12.122955,3.505407,USA,English,Herbert Ross,6.55,15.0,1.589466,Comedy,tt0064418,,,,,
tt0071147,1.9784365,11.323073,20.531237,-4.050585,12.568107,1.4524498,Italy,Italian,Giuliano Carnimeo,5.8,14.0,0.950951,Crime,,,,,,
tt0043408,4.5014353,10.308383,20.694159,-2.0130665,10.442323,1.9628712,USA,English,Budd Boetticher,6.300000000000001,13.0,1.015736,Western,tt0044573,tt0046906,tt0049933,,,
tt0339071,0.69197494,11.219165,18.498283,-3.9364724,10.790612,4.3898177,USA,English,Richard Day,6.0,13.0,0.450419,Comedy,,,,,,
tt0176016,3.6161592,13.760855,21.877867,-2.279488,10.595484,1.1251265,"UK, India",English,"Zafar Hai, M.R. Shahjahan",6.45,4.0,0.690045,Comedy,tt0120787,,,,,
tt0095647,4.403817,9.730982,21.255484,-0.41568995,10.965884,0.41548535,USA,English,Alan Parker,7.6,64.0,13.971865,Crime,tt0096969,tt0094226,,,,
tt0444849,1.5113457,12.959765,21.459549,-2.722359,8.896322,2.9682887,India,Hindi,Sanjay F. Gupta,5.25,7.0,0.953813,Action,,,,,,
tt0080895,2.4292543,10.071848,18.60574,-5.2830925,12.127294,3.449429,USA,English,Robert Scheerer,5.949999999999999,8.0,0.775043,Comedy,tt0090886,tt0066195,tt0067112,tt0072362,,
tt0065206,3.0836117,9.657501,22.281145,-3.759476,12.4566345,2.9198005,USA,"English, German","Lee H. Katzin, Bernard Girard",6.050000000000001,30.0,0.875307,Crime,tt0065398,,,,,
tt0324133,3.6704724,12.914812,20.070902,-4.4037094,10.386103,4.816579,"France, UK","English, French",François Ozon,6.6,173.0,14.481103,Crime,tt0240913,tt0354356,,,,
tt0046374,3.2517323,9.619847,17.54554,-3.383562,7.808665,2.043763,USA,"English, French","Vincente Minnelli, Gottfried Reinhardt",6.0,7.0,0.511389,Drama,tt0033774,,,,,
tt0233699,3.5117152,11.9267235,18.546764,-4.9427543,12.891942,3.3917081,USA,English,Griffin Dunne,4.75,14.0,0.4764060000000001,Comedy,tt0171356,tt0118002,,,,
